CPU_Usage(%),Memory_Usage(%),Disk_IO(MB/s),Network_Latency(ms),Error_Rate,Downtime,failure,cpu_rolling_mean,memory_rolling_mean,cpu_lag1,memory_lag1,high_cpu_flag
-1.333914834538159,1.935208648813872,2.062875112251776,-0.6115777665756211,0.472037536016926,1.0385422205565893,0,-0.7188229477692649,0.08987420184371415,-0.910939922101038,-0.7599991865415509,0
1.5319242060113305,1.6268445742504871,2.6087249045408805,0.9906967929030588,2.098098427870016,1.0385422205565893,1,-0.2921369524503351,0.42365535055683035,-1.333914834538159,1.935208648813872,0
-0.2851411069136199,0.5447720401578577,0.1269205398381488,0.6845821872731844,-0.6937611970620061,-0.9628881524566876,0,-0.14884146199571274,0.7470399692272651,1.5319242060113305,1.6268445742504871,0
0.0028234661275627,1.4054813357011051,0.0687992909766953,-0.4043079433352012,0.1215016439133004,-0.9628881524566876,0,-0.1990496382827847,0.9504614824763543,-0.2851411069136199,0.5447720401578577,0
-1.3439275284203764,-0.0187013842512442,-0.4091375789764706,-0.5055330764309435,0.971907238898222,1.0385422205565893,0,-0.28564715954665243,1.0987210429344156,0.0028234661275627,1.4054813357011051,0
-0.5850502702216389,0.7213936628687551,-0.9358739754089528,1.1097417345567533,-0.9395174408438484,1.0385422205565893,0,-0.1358742466833484,0.8559580457453922,-1.3439275284203764,-0.0187013842512442,0
0.0463943274630072,1.5454631423896217,1.4785908786231514,0.1229109657503251,-0.0109829442396286,1.0385422205565893,0,-0.43298022239301304,0.8396817593732191,-0.5850502702216389,0.7213936628687551,0
-1.1189355319812304,0.1654882212864437,2.134353287338042,1.0447822833156817,2.2727071602780184,1.0385422205565893,1,-0.5997391074065351,0.7638249955989362,0.0463943274630072,1.5454631423896217,0
0.3176441728099506,-0.3334348811115357,-0.9019143014469436,-1.7879192556691923,-0.5002537260537883,-0.9628881524566876,0,-0.5367749660700576,0.41604175223640805,-1.1189355319812304,0.1654882212864437,0
-0.636609877545037,-1.5764401249270563,-0.1651393782109035,-0.0136442695662793,1.0583698252853115,-0.9628881524566876,0,-0.3953114358949897,0.10449400410124565,0.3176441728099506,-0.3334348811115357,0
-0.3482920716501296,-0.1660142884852342,-0.5144227614730175,-1.3695833906610908,-0.3238953375744482,-0.9628881524566876,0,-0.34795979618068784,-0.0729875861695522,-0.636609877545037,-1.5764401249270563,0
-0.6375845980270599,0.7857773901772735,-0.4871903746975125,-0.1369528752863734,2.1531340892712296,1.0385422205565893,1,-0.4847555812787013,-0.2249247366120218,-0.3482920716501296,-0.1660142884852342,0
2.000420733462139,0.9230406247728636,1.242091004942014,0.6506328516261763,-1.2978770536389026,1.0385422205565893,1,0.13911567180997264,-0.07341425591473782,-0.6375845980270599,0.7857773901772735,1
-0.0778646000890139,0.4374479344537144,-1.2328155884107657,1.9560677055261408,-0.1261103087337159,-0.9628881524566876,0,0.060013917230179736,0.08076230719831219,2.000420733462139,0.9230406247728636,0
-1.0400039949085218,-0.6025055679367145,0.4060754463882345,-0.930603403289976,-1.2306898352843951,-0.9628881524566876,0,-0.020664906242517222,0.27554921859638054,-0.0778646000890139,0.4374479344537144,0
0.7964526287278898,-1.7764941777553922,0.6987255149744722,-0.5961542231991267,-0.7828182098649291,-0.9628881524566876,0,0.20828403383308663,-0.04654675925765099,-1.0400039949085218,-0.6025055679367145,0
-1.1772857110317272,-0.5599542667899606,-0.223341899810767,-0.2045584441281726,-0.7870763509292663,-0.9628881524566876,0,0.10034381123215316,-0.31569309065109785,0.7964526287278898,-1.7764941777553922,0
0.1456493338757639,-0.3804943313585396,0.8897709320211235,-0.9581633060199796,-0.4370192890518778,-0.9628881524566876,0,-0.2706104686851219,-0.5764000818773785,-1.1772857110317272,-0.5599542667899606,0
-1.7549509146816435,-0.3886767194273252,0.0674676694971779,0.9639308484941675,-1.0892698063549382,-0.9628881524566876,0,-0.6060277316036478,-0.7416250126535864,0.1456493338757639,-0.3804943313585396,0
-1.2656973933288167,0.5604492023972003,1.280628355115975,-0.1800332310577651,-0.2590272858358831,-0.9628881524566876,0,-0.6511664112877067,-0.5090340585868034,-1.7549509146816435,-0.3886767194273252,0
0.1334177157332662,2.177286710887788,-1.3863067157382942,0.0100547369117166,0.2968919329691113,-0.9628881524566876,1,-0.7837733938866315,0.2817221191418326,-1.2656973933288167,0.5604492023972003,0
0.7043427720088206,0.0406580781650094,-0.4208075715050859,0.543770629197651,-1.2531815144925045,-0.9628881524566876,0,-0.4074476972785219,0.40184458813282664,0.1334177157332662,2.177286710887788,0
0.1075010473270656,-0.2963809543420234,-0.1542458570248893,-0.1815967051011286,-0.734695734273406,-0.9628881524566876,0,-0.41507735458826167,0.41866726353612993,0.7043427720088206,0.0406580781650094,0
-0.178352542135153,-0.3373102749415996,-2.009036460122297,-0.8369465586141189,3.4624280813319186,1.0385422205565893,1,-0.09975768007896346,0.428940552433275,0.1075010473270656,-0.2963809543420234,0
-0.3572602026647453,0.0415263290539055,-1.058321817350886,-0.1731857175993887,0.1502097535258509,-0.9628881524566876,0,0.08192975805385082,0.32515597776461597,-0.178352542135153,-0.3373102749415996,0
-1.386957781702985,-0.8606912077988241,-0.8349783902846204,-0.8673228492149305,-1.3566893197819476,-0.9628881524566876,0,-0.22214534143339942,-0.28243960597270645,-0.3572602026647453,0.0415263290539055,0
-0.7444802772708431,0.0372790433199042,0.9548464439043984,-0.0040722754482618,-1.195573398179843,1.0385422205565893,0,-0.5119099512893321,-0.28311541294172743,-1.386957781702985,-0.8606912077988241,0
-0.5075218639754953,0.3804033937112388,-0.7435364600176055,0.9862938982313618,0.0391335959410709,-0.9628881524566876,0,-0.6349145335498443,-0.147758543331075,-0.7444802772708431,0.0372790433199042,0
1.0583825111158036,0.1286158873526696,-0.8387675339505568,-1.1044755431670907,-0.0902637351934335,-0.9628881524566876,0,-0.387567522899653,-0.054573310872221156,-0.5075218639754953,0.3804033937112388,0
0.2842862114570227,0.3875493394485244,0.8015183002400263,-1.3418137981070914,-0.6990570381776563,1.0385422205565893,0,-0.25925824007529946,0.014631291206702613,1.0583825111158036,0.1286158873526696,0
-1.608264596510914,0.3623118238852558,-1.45335836867215,-0.0629332106352699,2.823453885872229,-0.9628881524566876,1,-0.3035196030368852,0.2592318975435186,0.2842862114570227,0.3875493394485244,0
0.2640402329317002,-1.6268658637494753,-1.7470015832443124,-0.7973278969180003,3.611332435202488,-0.9628881524566876,1,-0.10181550099637653,-0.07359708387035728,-1.608264596510914,0.3623118238852558,0
-0.4367770370853462,0.5803487756822452,-0.4327857045201369,-0.0803190932441336,-0.4347638457514174,-0.9628881524566876,0,-0.08766653561834672,-0.03360800747615602,0.2640402329317002,-1.6268658637494753,0
-0.7058560878617844,-0.7206533539860803,-1.332891801104313,0.2156194012192241,0.7988967147147205,1.0385422205565893,0,-0.4405142554138643,-0.20346185574390602,-0.4367770370853462,0.5803487756822452,0
0.5672095401102853,-1.0908124583502803,-1.3052143755261083,-1.6778768444518126,0.8642428746915598,1.0385422205565893,0,-0.38392958968321184,-0.4991342153036669,-0.7058560878617844,-0.7206533539860803,0
1.028853587613071,-1.0980509779352403,0.5240641464831708,0.6230822528973685,1.0413889297534231,1.0385422205565893,0,0.14349404714158523,-0.7912067756677661,0.5672095401102853,-1.0908124583502803,0
0.9169615840317556,0.3620936827597528,0.8697150413109047,-1.1007220776402042,-0.7385131654271536,1.0385422205565893,0,0.27407831736159627,-0.39341486636592055,1.028853587613071,-1.0980509779352403,0
-0.8506185462998239,-0.3020247197123615,0.7683857720379477,-0.13358810716666,2.384767141992933,1.0385422205565893,1,0.19131001551870075,-0.5698895654448418,0.9169615840317556,0.3620936827597528,0
-0.3649787681104905,-1.559315349517613,1.147691047764562,-0.7089470483964583,-0.2560484017778049,1.0385422205565893,0,0.25948547946895956,-0.7376219645511484,-0.8506185462998239,-0.3020247197123615,0
0.271475383561097,0.4093530088682379,1.3103849679875228,-0.6186378844899961,0.2532355218316851,1.0385422205565893,0,0.2003386481591219,-0.4375888711074447,-0.3649787681104905,-1.559315349517613,0
0.9664675764684963,-1.3715268600656818,-1.781327418450511,1.8933145222905683,-0.188131224904921,-0.9628881524566876,0,0.18786144593020696,-0.4922840475335331,0.271475383561097,0.4093530088682379,0
-0.5247615672565976,0.057209718592296,0.3885528752284344,0.2144161960191785,-0.322557307946543,-0.9628881524566876,0,-0.1004831843274637,-0.5532608403670245,0.9664675764684963,-1.3715268600656818,0
-0.2464260697126086,0.1582669732540804,-0.5868792236601311,0.8748457516346932,0.0950807477084741,1.0385422205565893,0,0.020355310989979357,-0.4612025017737361,-0.5247615672565976,0.057209718592296,0
-1.081291096965307,0.8553210945631999,-0.7785546506475811,0.0394989446526183,-1.087970227266965,-0.9628881524566876,0,-0.12290715478098391,0.021724787042426596,-0.2464260697126086,0.1582669732540804,0
-1.1567785330028784,1.919134305084712,0.5095853637167154,0.5435903283419524,-1.399941603338051,1.0385422205565893,0,-0.408557938093779,0.3236810462857214,-1.081291096965307,0.8553210945631999,0
0.7854273880834528,-1.311773964170438,-1.5298440782597715,0.3194542948052707,-0.3895559440304897,-0.9628881524566876,0,-0.4447659757707877,0.33563162546477027,-1.1567785330028784,1.919134305084712,0
1.402938701181914,-0.1357375403212478,-1.5437419396243457,0.1462751125642627,-0.905797791049251,-0.9628881524566876,0,-0.059225922083085344,0.2970421736820615,0.7854273880834528,-1.311773964170438,0
-0.1355937609189089,-0.3537225082045599,0.5913690960644199,1.1220846767538917,0.3976460409113804,-0.9628881524566876,0,-0.03705946032434541,0.19464427739033338,1.402938701181914,-0.1357375403212478,0
0.9979028738115028,0.362314022930808,0.4294130260470958,0.0451740171526649,0.2665651884257972,-0.9628881524566876,0,0.37877933383101653,0.096042863063855,-0.1355937609189089,-0.3537225082045599,0
0.3030051121527598,0.134762915101416,0.0562173616932859,2.7525164172014582,-0.1769642918446271,-0.9628881524566876,0,0.6707360628621442,-0.2608314149328042,0.9979028738115028,0.362314022930808,0
-0.677081161390633,-0.4263040195979786,-0.8906748387795514,0.9420709656041,1.6530384231735038,-0.9628881524566876,0,0.378234352967327,-0.08373742601831231,0.3030051121527598,0.134762915101416,0
0.3027550538904232,-0.5094164765096084,0.7165727949798562,-1.0792988467922011,-0.1961776925383497,1.0385422205565893,0,0.15819762350902883,-0.15847321325598443,-0.677081161390633,-0.4263040195979786,0
1.618135058035491,-1.1081179522641904,0.6441483199523494,-0.2816489835716134,-1.2216329925504448,1.0385422205565893,0,0.5089433872999087,-0.3093523020679106,0.3027550538904232,-0.5094164765096084,0
-0.0999477832664422,0.9709647354876372,0.0035383890202991,0.2975337135023633,-0.3987298641306338,-0.9628881524566876,0,0.2893732558843198,-0.18762215955654474,1.618135058035491,-1.1081179522641904,0
1.6499972322694836,0.3893154208623721,-1.1300486584869038,-0.0676612126513814,1.2002312779627575,-0.9628881524566876,0,0.5587716799076645,-0.1367116584043535,-0.0999477832664422,0.9709647354876372,0
-2.2099604758895346,0.8915559032019388,-0.4918066076708691,0.619671270348008,-1.37649696497812,1.0385422205565893,0,0.25219581700788424,0.12686032615562995,1.6499972322694836,0.3893154208623721,0
0.7957453097697467,-0.3862635087119487,0.8251691096730543,0.7473064121790234,-0.2800605511557762,-0.9628881524566876,0,0.3507938681837489,0.15149091971516188,-2.2099604758895346,0.8915559032019388,0
0.0223908812033828,-0.7078551699283939,1.417975773357,-1.2308360755482928,0.4305975053326795,-0.9628881524566876,0,0.03164503281732731,0.23154347618232124,0.7957453097697467,-0.3862635087119487,0
-0.3552632991292325,-1.076051697210911,-0.3999494264278173,1.3421924734762651,3.676208066226223,1.0385422205565893,1,-0.019418070355230754,-0.17785981035738843,0.0223908812033828,-0.7078551699283939,0
0.0271238705465971,0.2834688076322686,-0.3271238471518627,-0.5712256931130025,1.2527324256647612,-0.9628881524566876,0,-0.34399274269980806,-0.19902913300340913,-0.3552632991292325,-1.076051697210911,0
-1.7753490898558428,-1.0434505002588443,-0.2423657734419385,-0.6559124798120536,-0.0577964305288619,-0.9628881524566876,0,-0.25707046549306967,-0.5860304136955656,0.0271238705465971,0.2834688076322686,0
-0.2792638066287319,2.0032420128206714,0.200260030587731,-0.658623854364675,0.3663923423462284,1.0385422205565893,1,-0.4720722887727654,-0.10812930938904178,-1.7753490898558428,-1.0434505002588443,0
0.2983015892616167,-1.2657574400697544,-0.6329868303437858,0.7608679719903761,-1.3803034141320114,-0.9628881524566876,0,-0.41689014716111866,-0.21970976341731382,-0.2792638066287319,2.0032420128206714,0
1.546459101972427,0.1946112931870895,-2.0357521910627137,-0.365947479231388,-1.0109716443630437,-0.9628881524566876,0,-0.03654566694078674,0.034422834662286246,0.2983015892616167,-1.2657574400697544,0
-0.5609754068032438,1.653674411136452,1.2505432303774822,-0.7123971381375774,0.5209993194489302,-0.9628881524566876,0,-0.15416552241075493,0.30846395536312293,1.546459101972427,0.1946112931870895,0
-0.8234811916554341,0.5393493973164526,2.0273713623401988,-0.5074770902577004,-0.0284681283150189,-0.9628881524566876,0,0.03620805722932681,0.6250239348781823,-0.5609754068032438,1.653674411136452,0
-0.5457042456536294,0.0937662478370205,-0.6608111933108094,-1.4968276040824784,0.106214709903836,-0.9628881524566876,0,-0.01708003057565265,0.24312878188145218,-0.8234811916554341,0.5393493973164526,0
0.8992667953334488,-0.9825430575678752,-1.0429655997745724,-0.8563444949425236,-0.1566952418486083,-0.9628881524566876,0,0.10311301063871377,0.299771658381828,-0.5457042456536294,0.0937662478370205,0
0.268872812607437,-1.3254747485036864,-0.2184121786401549,-1.1496115347770823,-0.1950732771966609,-0.9628881524566876,0,-0.15240424723428425,-0.004245549956327199,0.8992667953334488,-0.9825430575678752,0
-0.5715799059462973,0.7264976898492622,-0.2673886141922288,-0.3678817318935,-0.087974755816878,-0.9628881524566876,0,-0.15452514706289494,-0.18968089421376516,0.268872812607437,-1.3254747485036864,0
0.4622389714572249,1.5798512042406885,1.011152696407584,0.5937448726809982,-1.0146912045592755,1.0385422205565893,0,0.10261888555963686,0.018419467171082005,-0.5715799059462973,0.7264976898492622,0
0.0324659190007757,-0.507498681274927,-0.0276301370240816,0.4693694400522333,-0.4034366620770183,-0.9628881524566876,0,0.2182529184905179,-0.10183351865130749,0.4622389714572249,1.5798512042406885,0
0.9587334073591288,-1.1270321566639188,-0.8171842491921028,1.3109756362195295,-1.118826465544187,1.0385422205565893,0,0.2301462408956539,-0.1307313384705162,0.0324659190007757,-0.507498681274927,0
-0.7285002541027419,-2.1044273412786745,-1.23764948424723,1.0316055577561911,-0.7232768055260982,-0.9628881524566876,0,0.030671627553618096,-0.2865218570255138,0.9587334073591288,-1.1270321566639188,0
-0.3825084925395308,-0.9930843952868256,0.8576111316838732,-0.5986389685879693,1.2352846836070055,1.0385422205565893,0,0.06848591023497139,-0.6304382740527313,-0.7285002541027419,-2.1044273412786745,0
-0.4433873319610186,-0.196023370914169,0.5531633935267429,-0.0928618203675417,-0.3601368862225154,-0.9628881524566876,0,-0.1126393504486773,-0.9856131890837029,-0.3825084925395308,-0.9930843952868256,0
-1.3749875043202195,1.6931281975641503,1.0892613263819406,-0.1435632305703666,0.4547939748050777,1.0385422205565893,0,-0.39413003511287636,-0.5454878133158874,-0.4433873319610186,-0.196023370914169,0
0.2351456530830032,0.619893297837733,-0.9635006807472692,-1.6813885029138975,-0.0754447853377179,-0.9628881524566876,0,-0.5388475859681015,-0.19610272241555707,-1.3749875043202195,1.6931281975641503,0
0.1990595640360348,0.2272430379942027,2.086551421449692,-1.1341264416160983,-0.537806899426438,1.0385422205565893,0,-0.3533356223403461,0.2702313534390184,0.2351456530830032,0.619893297837733,0
-0.0594082469802962,-0.4711923816417907,-1.5388007768888436,-0.2729133149322827,-0.9863678021434112,-0.9628881524566876,0,-0.28871557322849917,0.37460975616802533,0.1990595640360348,0.2272430379942027,0
-0.2936154428392963,-0.6409005194314231,0.6774534714114698,-0.2782061170982876,-0.5503976064712258,-0.9628881524566876,0,-0.25876119540415476,0.28563432646457454,-0.0594082469802962,-0.4711923816417907,0
-1.3363844438896046,1.4587927482716951,-1.6468266531056237,0.4232685006407435,-0.0056546745781458,1.0385422205565893,0,-0.25104058331803175,0.23876723660608348,-0.2936154428392963,-0.6409005194314231,0
-0.4701694039133741,0.1194321278794976,-0.8152352971813609,0.3697724515607456,0.4361547195732373,1.0385422205565893,0,-0.3921035947173072,0.1386750026144364,-1.3363844438896046,1.4587927482716951,0
-0.3967768775060119,-1.865370573813536,1.717520820649488,-1.48332084476673,-0.0682829386582804,-0.9628881524566876,0,-0.5112708830257165,-0.2798477197471113,-0.4701694039133741,0.1194321278794976,0
-0.8179753330796067,-0.7229292148770945,0.8176409117380214,0.4302008542340965,0.519212684599248,1.0385422205565893,0,-0.6629843002455786,-0.3301950863941721,-0.3967768775060119,-1.865370573813536,0
-0.2228007845257067,-0.886934398494134,-0.6018195871284505,0.0677682367897678,-1.2482953910995964,-0.9628881524566876,0,-0.6488213685828608,-0.37940186220671424,-0.8179753330796067,-0.7229292148770945,0
0.3472400891761217,-0.6070718303933857,-0.5771636768975908,0.5473880998373406,0.7907697529949456,1.0385422205565893,0,-0.31209646196971547,-0.7925747779397303,-0.2228007845257067,-0.886934398494134,0
2.0424515374033887,0.5002783403674901,0.0191752818896239,1.0721137168412838,-1.0562078550134506,1.0385422205565893,1,0.19042772629363708,-0.7164055354421319,0.3472400891761217,-0.6070718303933857,1
0.1107591929431155,-0.1899268214392438,0.4583879931932497,-0.2498019833749404,0.9439895113901624,1.0385422205565893,0,0.29193494038346257,-0.3813167849672735,2.0424515374033887,0.5002783403674901,0
0.1954615637653181,-0.1598353446759828,1.3233676434444002,1.2966988134031412,0.3450955836096245,-0.9628881524566876,0,0.49462231975244747,-0.2686980109270512,0.1107591929431155,-0.1899268214392438,0
-0.1379871088355664,1.3490275078005098,-0.5202536802776276,-0.893154285752282,-1.3724430538188197,-0.9628881524566876,0,0.5115850548904756,0.17849437033187762,0.1954615637653181,-0.1598353446759828,0
-1.7248615833990837,-0.7435490965017976,-1.449119587245961,-0.9363673574721116,0.6265264629987713,1.0385422205565893,0,0.09716472037543453,0.15119891711019526,-0.1379871088355664,1.3490275078005098,0
-0.0907460776933066,2.02284316712916,0.0770851391521302,0.3317998743773414,0.959463320274982,1.0385422205565893,1,-0.32947480264390455,0.45571188246252914,-1.7248615833990837,-0.7435490965017976,0
-0.0044797354373299,-0.7209172819908874,-0.5213487507912292,-0.4583520492437711,1.3233818243309314,1.0385422205565893,0,-0.3525225883199936,0.34951379035220054,-0.0907460776933066,2.02284316712916,0
2.7810721304309407,0.0059040735006102,-1.224303892133242,0.1537714014029974,-0.8305851023552284,1.0385422205565893,1,0.1645995250131309,0.38266167398751916,-0.0044797354373299,-0.7209172819908874,1
-0.2529086066660035,-0.3583837009563976,0.2243585649475049,2.3175863690090286,-0.009572172388946,1.0385422205565893,0,0.14161522544704347,0.041179432236137625,2.7810721304309407,0.0059040735006102,0
0.2407452899796526,0.0405463853657531,-0.2920860335039896,0.2936754337634961,0.5740267212697528,1.0385422205565893,0,0.5347366001227908,0.19799852860964776,-0.2529086066660035,-0.3583837009563976,0
-0.0988473352559736,0.3738039486655287,0.2337423204093505,0.1023505912339967,0.6257362598825035,-0.9628881524566876,0,0.5331163486102574,-0.1318093150830785,0.2407452899796526,0.0405463853657531,0
-1.133769504460329,0.3624046217016158,-0.9027659700527646,-0.8774931552561736,0.23920046805397,-0.9628881524566876,0,0.3072583948056576,0.08485506565542217,-0.0988473352559736,0.3738039486655287,0
1.1558918075213158,-0.7941953096834947,0.4282334632462943,-1.4427330973774422,-0.572265003090115,-0.9628881524566876,0,-0.0177776697762674,-0.07516481098139881,-1.133769504460329,0.3624046217016158,0
0.7190326960494879,-1.1135324860345492,-1.2366671058468648,-0.1824039333106206,0.949909014162968,1.0385422205565893,0,0.1766105907668309,-0.22619456799702914,1.1558918075213158,-0.7941953096834947,0
0.7618198312510015,2.858773187973054,-0.8469188018536385,1.0721194730727883,0.9577558947412852,1.0385422205565893,1,0.28082549902110066,0.337450792524431,0.7190326960494879,-1.1135324860345492,0
-0.912128841853548,-0.5495385855451617,-0.3206657657334338,-0.4170135294692529,-0.3359810745755987,-0.9628881524566876,0,0.11816919770158578,0.15278228568229293,0.7618198312510015,2.858773187973054,0
1.4576294845080924,0.6484473517550784,1.95634256742678,0.3022602510164081,-0.840908849930415,1.0385422205565893,0,0.6364489954952701,0.20999083169298544,-0.912128841853548,-0.5495385855451617,0
-1.3254889257976052,-1.502613717303532,0.7637230741779657,1.5317110062232775,-0.8020819654835085,-0.9628881524566876,0,0.1401728488314858,0.068307150168978,1.4576294845080924,0.6484473517550784,0
0.5406146287274618,-0.3568608759781798,1.1093663783861487,1.4987993845031684,1.4786966745275163,-0.9628881524566876,0,0.10448923536708063,0.2196414721802519,-1.3254889257976052,-1.502613717303532,0
2.4264202349477086,-0.2092952523154874,1.531876274277117,0.3318472809838571,0.9004396780815082,1.0385422205565893,1,0.4374093161064221,-0.39397221587745634,0.5406146287274618,-0.3568608759781798,1
-0.9824508819249116,0.4037913324101665,4.780506083921199,0.0590770753426593,-0.2095588523069743,1.0385422205565893,0,0.42334490809214936,-0.20330623228639072,2.4264202349477086,-0.2092952523154874,0
-0.6051855517223942,-2.2704436782114223,-0.0408398398724873,-1.3332479367836825,-0.3767937909798247,-0.9628881524566876,0,0.010781900846052062,-0.7870844382796909,-0.9824508819249116,0.4037913324101665,0
0.0350533139685162,0.0840280380440849,1.5361180340931506,-0.6846794036139433,-1.3408820920511566,1.0385422205565893,0,0.2828903487992763,-0.4697560872101675,-0.6051855517223942,-2.2704436782114223,0
-0.5472952754417517,-1.1359407949281086,1.0316292724266627,-0.3785267104555003,-0.2709936037198838,1.0385422205565893,0,0.06530836796543363,-0.6255720710001531,0.0350533139685162,0.0840280380440849,0
-1.4440850786531472,0.2473123063844189,1.011766681563221,-0.8643124092007927,-1.0907925040952493,1.0385422205565893,0,-0.7087926947547375,-0.5342505592601718,-0.5472952754417517,-1.1359407949281086,0
0.0038595448965229,-1.040508519877783,1.9998349235823871,0.1400140075867052,-0.030705510315863,1.0385422205565893,0,-0.5115306093904506,-0.8231105297177617,-1.4440850786531472,0.2473123063844189,0
-1.0439171460587515,-0.8845424321418721,-0.4863364609568628,2.2000953933047342,1.2202756596578666,1.0385422205565893,0,-0.5992769282577222,-0.5459302805038517,0.0038595448965229,-1.040508519877783,0
0.4202809219571846,-0.3511285529876071,-0.558926624501058,1.6532011283788963,-0.9692022521404432,1.0385422205565893,0,-0.5222314066599886,-0.6329615987101901,-1.0439171460587515,-0.8845424321418721,0
-0.9208737348517948,-1.0540831800165391,0.2478338097640736,0.1352495840129536,0.0525566049275343,-0.9628881524566876,0,-0.5969470985419971,-0.6165900757278763,0.4202809219571846,-0.3511285529876071,0
1.6323712253706248,-0.5416901024125557,-0.2627415994607072,0.7267393784546682,0.9630507711495124,-0.9628881524566876,0,0.018344162262757324,-0.7743905574872711,-0.9208737348517948,-1.0540831800165391,0
-0.8010938743905011,-1.1721693891386855,0.2464877082335139,-0.7656964787166011,0.0332159902689207,-0.9628881524566876,0,-0.14264652159464747,-0.8007227313394516,1.6323712253706248,-0.5416901024125557,0
-0.377191912734008,-1.672232564401684,1.719770831872039,1.581515032530599,-0.6501482237411349,1.0385422205565893,0,-0.009301474929698749,-0.9582607577914141,-0.8010938743905011,-1.1721693891386855,0
0.7865177502509422,1.0052746732861884,-0.540259532313806,-1.3601158032776424,-0.1799896964754883,-0.9628881524566876,0,0.06394589072905277,-0.686980112536655,-0.377191912734008,-1.672232564401684,0
-1.1856036625486333,-1.2563464736164414,-0.3793558446469409,0.8845987346200327,0.9091248939027634,1.0385422205565893,0,0.010999905189685055,-0.7274327712566354,0.7865177502509422,1.0052746732861884,0
0.1646385265557064,-0.259509418125168,0.0950317254264866,0.4048156650966321,0.0781090866694046,-0.9628881524566876,0,-0.28254663457329865,-0.6709966343991578,-1.1856036625486333,-1.2563464736164414,0
1.345571135277315,0.707525931280027,-0.3066892297209159,-0.7877302980416586,-0.1934010449852395,-0.9628881524566876,0,0.14678636736026457,-0.29505757031541535,0.1646385265557064,-0.259509418125168,0
-1.4885947682576186,-0.6698770798146411,-1.6496344059943422,-0.311892794215767,1.1795004058606784,1.0385422205565893,0,-0.07549420374445756,-0.09458647339800674,1.345571135277315,0.707525931280027,0
0.1209763795246993,-0.8579405689122581,-0.6321494633624019,-1.075516562110026,0.359600851694107,-0.9628881524566876,0,-0.20860247788970607,-0.4672295218376961,-1.4885947682576186,-0.6698770798146411,0
0.1978557544331318,0.1456349891677771,0.6521705302890308,-1.0447965481640764,-1.09711719168191,1.0385422205565893,0,0.06808940550664691,-0.18683322928085233,0.1209763795246993,-0.8579405689122581,0
0.7517238506202526,1.1201780945103754,1.558032360386028,-1.3779020581977344,0.4973974290024526,-0.9628881524566876,0,0.18550647031955617,0.08910427324625636,0.1978557544331318,0.1456349891677771,0
-1.1906493698205307,-1.1522260357811118,-1.1123766342763255,0.7128374415527153,0.8989612277495715,-0.9628881524566876,0,-0.321737630700013,-0.28284612016597144,0.7517238506202526,1.1201780945103754,0
-1.259382040164724,-0.2317254088199977,-1.1160151470483686,1.2454708123667324,-1.115292412388205,1.0385422205565893,0,-0.27589508508143407,-0.19521578596704275,-1.1906493698205307,-1.1522260357811118,0
