CPU_Usage(%),Memory_Usage(%),Disk_IO(MB/s),Network_Latency(ms),Error_Rate,Downtime,failure
1.5319242060113303,1.6268445742504873,2.6087249045408805,0.9906967929030589,2.0980984278700157,1.0385422205565893,1
-0.28514110691361993,0.5447720401578577,0.1269205398381488,0.6845821872731844,-0.6937611970620061,-0.9628881524566876,0
0.0028234661275627895,1.4054813357011053,0.06879929097669532,-0.4043079433352012,0.12150164391330043,-0.9628881524566876,1
-1.3439275284203764,-0.018701384251244256,-0.4091375789764706,-0.5055330764309435,0.9719072388982221,1.0385422205565893,0
-0.5850502702216389,0.7213936628687551,-0.9358739754089527,1.1097417345567533,-0.9395174408438483,1.0385422205565893,0
0.04639432746300729,1.5454631423896217,1.4785908786231514,0.12291096575032513,-0.010982944239628648,1.0385422205565893,1
-1.1189355319812304,0.16548822128644378,2.1343532873380426,1.0447822833156817,2.2727071602780184,1.0385422205565893,1
0.3176441728099506,-0.33343488111153574,-0.9019143014469437,-1.7879192556691925,-0.5002537260537883,-0.9628881524566876,0
-0.636609877545037,-1.5764401249270563,-0.16513937821090358,-0.013644269566279333,1.0583698252853115,-0.9628881524566876,1
-0.3482920716501296,-0.1660142884852342,-0.5144227614730175,-1.3695833906610908,-0.32389533757444827,-0.9628881524566876,0
-0.6375845980270599,0.7857773901772735,-0.48719037469751253,-0.1369528752863734,2.1531340892712296,1.0385422205565893,1
2.000420733462139,0.9230406247728636,1.242091004942014,0.6506328516261763,-1.2978770536389026,1.0385422205565893,1
-0.07786460008901397,0.43744793445371444,-1.2328155884107657,1.9560677055261406,-0.12611030873371598,-0.9628881524566876,0
-1.0400039949085218,-0.6025055679367145,0.4060754463882345,-0.9306034032899759,-1.2306898352843951,-0.9628881524566876,0
0.7964526287278898,-1.7764941777553922,0.6987255149744722,-0.5961542231991267,-0.7828182098649291,-0.9628881524566876,0
-1.1772857110317272,-0.5599542667899606,-0.22334189981076705,-0.20455844412817265,-0.7870763509292663,-0.9628881524566876,0
0.14564933387576398,-0.38049433135853966,0.8897709320211235,-0.9581633060199795,-0.43701928905187787,-0.9628881524566876,0
-1.7549509146816435,-0.38867671942732523,0.06746766949717795,0.9639308484941675,-1.0892698063549382,-0.9628881524566876,0
-1.2656973933288167,0.5604492023972003,1.280628355115975,-0.18003323105776511,-0.2590272858358831,-0.9628881524566876,0
0.1334177157332662,2.177286710887788,-1.3863067157382942,0.010054736911716624,0.2968919329691113,-0.9628881524566876,1
0.7043427720088206,0.04065807816500945,-0.4208075715050859,0.543770629197651,-1.2531815144925045,-0.9628881524566876,0
0.10750104732706567,-0.2963809543420234,-0.15424585702488938,-0.18159670510112863,-0.734695734273406,-0.9628881524566876,0
-0.178352542135153,-0.3373102749415996,-2.009036460122297,-0.8369465586141189,3.4624280813319186,1.0385422205565893,1
-0.3572602026647453,0.041526329053905506,-1.058321817350886,-0.17318571759938872,0.15020975352585095,-0.9628881524566876,0
-1.386957781702985,-0.8606912077988241,-0.8349783902846204,-0.8673228492149305,-1.3566893197819476,-0.9628881524566876,0
-0.7444802772708431,0.037279043319904226,0.9548464439043984,-0.004072275448261879,-1.1955733981798433,1.0385422205565893,0
-0.5075218639754953,0.3804033937112388,-0.7435364600176055,0.9862938982313618,0.039133595941070944,-0.9628881524566876,0
1.0583825111158036,0.1286158873526696,-0.8387675339505568,-1.1044755431670907,-0.09026373519343356,-0.9628881524566876,1
0.2842862114570227,0.3875493394485244,0.8015183002400263,-1.3418137981070914,-0.6990570381776563,1.0385422205565893,0
-1.6082645965109141,0.36231182388525585,-1.45335836867215,-0.06293321063526999,2.823453885872229,-0.9628881524566876,1
0.2640402329317002,-1.6268658637494753,-1.7470015832443124,-0.7973278969180003,3.611332435202488,-0.9628881524566876,1
-0.4367770370853462,0.5803487756822452,-0.4327857045201369,-0.0803190932441336,-0.43476384575141747,-0.9628881524566876,0
-0.7058560878617844,-0.7206533539860803,-1.332891801104313,0.21561940121922413,0.7988967147147205,1.0385422205565893,0
0.5672095401102853,-1.0908124583502803,-1.3052143755261085,-1.6778768444518126,0.8642428746915598,1.0385422205565893,0
1.0288535876130713,-1.0980509779352405,0.5240641464831708,0.6230822528973685,1.0413889297534231,1.0385422205565893,1
0.9169615840317555,0.3620936827597528,0.8697150413109047,-1.1007220776402042,-0.7385131654271536,1.0385422205565893,0
-0.8506185462998239,-0.30202471971236156,0.7683857720379477,-0.13358810716666,2.3847671419929335,1.0385422205565893,1
-0.3649787681104905,-1.559315349517613,1.147691047764562,-0.7089470483964583,-0.2560484017778049,1.0385422205565893,0
0.271475383561097,0.4093530088682379,1.3103849679875228,-0.6186378844899961,0.2532355218316851,1.0385422205565893,0
0.9664675764684963,-1.3715268600656818,-1.781327418450511,1.8933145222905685,-0.188131224904921,-0.9628881524566876,0
-0.5247615672565976,0.05720971859229603,0.3885528752284344,0.2144161960191785,-0.322557307946543,-0.9628881524566876,0
-0.2464260697126086,0.15826697325408043,-0.5868792236601311,0.8748457516346932,0.09508074770847412,1.0385422205565893,0
-1.081291096965307,0.8553210945631999,-0.7785546506475811,0.03949894465261832,-1.0879702272669647,-0.9628881524566876,0
-1.1567785330028784,1.9191343050847116,0.5095853637167154,0.5435903283419524,-1.399941603338051,1.0385422205565893,1
0.7854273880834528,-1.311773964170438,-1.5298440782597715,0.31945429480527077,-0.38955594403048976,-0.9628881524566876,0
1.402938701181914,-0.13573754032124788,-1.5437419396243455,0.1462751125642627,-0.905797791049251,-0.9628881524566876,1
-0.1355937609189089,-0.35372250820455997,0.5913690960644199,1.1220846767538915,0.3976460409113804,-0.9628881524566876,0
0.9979028738115027,0.36231402293080806,0.4294130260470958,0.04517401715266495,0.2665651884257972,-0.9628881524566876,0
0.3030051121527598,0.13476291510141605,0.05621736169328594,2.7525164172014582,-0.1769642918446271,-0.9628881524566876,0
-0.677081161390633,-0.42630401959797865,-0.8906748387795514,0.9420709656040999,1.6530384231735038,-0.9628881524566876,1
0.30275505389042323,-0.5094164765096084,0.7165727949798562,-1.0792988467922011,-0.19617769253834974,1.0385422205565893,0
1.618135058035491,-1.1081179522641904,0.6441483199523494,-0.2816489835716134,-1.2216329925504448,1.0385422205565893,1
-0.09994778326644227,0.9709647354876371,0.003538389020299137,0.2975337135023633,-0.3987298641306338,-0.9628881524566876,0
1.6499972322694836,0.3893154208623721,-1.1300486584869038,-0.06766121265138143,1.2002312779627575,-0.9628881524566876,1
-2.2099604758895346,0.8915559032019388,-0.49180660767086914,0.619671270348008,-1.37649696497812,1.0385422205565893,0
0.7957453097697467,-0.38626350871194876,0.8251691096730543,0.7473064121790234,-0.2800605511557762,-0.9628881524566876,0
0.02239088120338282,-0.7078551699283939,1.417975773357,-1.2308360755482928,0.43059750533267954,-0.9628881524566876,0
-0.35526329912923255,-1.0760516972109113,-0.3999494264278173,1.3421924734762651,3.6762080662262226,1.0385422205565893,1
0.027123870546597113,0.28346880763226867,-0.3271238471518627,-0.5712256931130025,1.2527324256647612,-0.9628881524566876,1
-1.7753490898558428,-1.0434505002588443,-0.24236577344193852,-0.6559124798120536,-0.057796430528861985,-0.9628881524566876,0
-0.27926380662873196,2.0032420128206714,0.20026003058773104,-0.658623854364675,0.3663923423462284,1.0385422205565893,1
0.29830158926161676,-1.2657574400697544,-0.6329868303437858,0.7608679719903761,-1.3803034141320114,-0.9628881524566876,0
1.546459101972427,0.19461129318708953,-2.0357521910627137,-0.365947479231388,-1.0109716443630437,-0.9628881524566876,1
-0.5609754068032438,1.653674411136452,1.2505432303774822,-0.7123971381375774,0.5209993194489302,-0.9628881524566876,1
-0.8234811916554341,0.5393493973164526,2.0273713623401988,-0.5074770902577004,-0.028468128315018926,-0.9628881524566876,0
-0.5457042456536294,0.0937662478370205,-0.6608111933108094,-1.4968276040824784,0.10621470990383607,-0.9628881524566876,0
0.8992667953334488,-0.9825430575678751,-1.0429655997745724,-0.8563444949425236,-0.15669524184860834,-0.9628881524566876,0
0.26887281260743706,-1.3254747485036864,-0.2184121786401549,-1.1496115347770823,-0.19507327719666095,-0.9628881524566876,0
-0.5715799059462973,0.7264976898492622,-0.26738861419222887,-0.3678817318935,-0.08797475581687807,-0.9628881524566876,0
0.4622389714572249,1.5798512042406883,1.0111526964075839,0.5937448726809982,-1.0146912045592755,1.0385422205565893,1
0.03246591900077578,-0.507498681274927,-0.027630137024081666,0.4693694400522333,-0.40343666207701834,-0.9628881524566876,0
0.9587334073591287,-1.1270321566639188,-0.8171842491921028,1.3109756362195297,-1.118826465544187,1.0385422205565893,0
-0.7285002541027419,-2.1044273412786745,-1.2376494842472299,1.0316055577561911,-0.7232768055260982,-0.9628881524566876,0
-0.3825084925395308,-0.9930843952868255,0.8576111316838732,-0.5986389685879693,1.2352846836070055,1.0385422205565893,1
-0.44338733196101865,-0.19602337091416908,0.5531633935267429,-0.09286182036754174,-0.36013688622251544,-0.9628881524566876,0
-1.3749875043202195,1.6931281975641503,1.0892613263819406,-0.14356323057036663,0.4547939748050777,1.0385422205565893,1
0.23514565308300323,0.619893297837733,-0.9635006807472691,-1.6813885029138977,-0.07544478533771794,-0.9628881524566876,0
0.19905956403603486,0.2272430379942027,2.0865514214496916,-1.1341264416160983,-0.537806899426438,1.0385422205565893,0
-0.059408246980296245,-0.4711923816417907,-1.5388007768888436,-0.27291331493228277,-0.9863678021434111,-0.9628881524566876,0
-0.2936154428392963,-0.6409005194314231,0.6774534714114698,-0.2782061170982876,-0.5503976064712258,-0.9628881524566876,0
-1.3363844438896046,1.4587927482716951,-1.6468266531056237,0.4232685006407435,-0.005654674578145883,1.0385422205565893,1
-0.47016940391337414,0.11943212787949761,-0.8152352971813609,0.3697724515607456,0.43615471957323737,1.0385422205565893,0
-0.3967768775060119,-1.8653705738135358,1.717520820649488,-1.48332084476673,-0.06828293865828049,-0.9628881524566876,0
-0.8179753330796067,-0.7229292148770945,0.8176409117380214,0.4302008542340965,0.519212684599248,1.0385422205565893,0
-0.22280078452570679,-0.886934398494134,-0.6018195871284505,0.06776823678976782,-1.2482953910995964,-0.9628881524566876,0
0.3472400891761217,-0.6070718303933857,-0.5771636768975908,0.5473880998373406,0.7907697529949456,1.0385422205565893,0
2.0424515374033887,0.5002783403674901,0.01917528188962396,1.0721137168412838,-1.0562078550134506,1.0385422205565893,1
0.11075919294311558,-0.18992682143924386,0.45838799319324974,-0.24980198337494045,0.9439895113901625,1.0385422205565893,0
0.19546156376531815,-0.15983534467598284,1.3233676434444002,1.2966988134031412,0.34509558360962456,-0.9628881524566876,0
-0.1379871088355664,1.3490275078005098,-0.5202536802776276,-0.893154285752282,-1.3724430538188195,-0.9628881524566876,1
-1.7248615833990835,-0.7435490965017976,-1.449119587245961,-0.9363673574721117,0.6265264629987713,1.0385422205565893,0
-0.09074607769330661,2.0228431671291593,0.07708513915213026,0.3317998743773414,0.959463320274982,1.0385422205565893,1
-0.004479735437329965,-0.7209172819908874,-0.5213487507912292,-0.45835204924377115,1.3233818243309314,1.0385422205565893,1
2.7810721304309407,0.0059040735006102235,-1.224303892133242,0.15377140140299742,-0.8305851023552284,1.0385422205565893,1
-0.25290860666600357,-0.35838370095639766,0.22435856494750495,2.3175863690090286,-0.009572172388946063,1.0385422205565893,0
0.24074528997965264,0.040546385365753126,-0.2920860335039896,0.29367543376349614,0.5740267212697528,1.0385422205565893,0
-0.09884733525597365,0.37380394866552874,0.23374232040935058,0.10235059123399672,0.6257362598825035,-0.9628881524566876,0
-1.133769504460329,0.3624046217016158,-0.9027659700527646,-0.8774931552561736,0.23920046805397002,-0.9628881524566876,0
1.1558918075213158,-0.7941953096834947,0.42823346324629435,-1.4427330973774422,-0.572265003090115,-0.9628881524566876,1
0.7190326960494879,-1.1135324860345492,-1.2366671058468648,-0.18240393331062066,0.949909014162968,1.0385422205565893,0
0.7618198312510015,2.858773187973054,-0.8469188018536385,1.0721194730727885,0.9577558947412852,1.0385422205565893,1
-0.912128841853548,-0.5495385855451617,-0.32066576573343386,-0.41701352946925296,-0.3359810745755987,-0.9628881524566876,0
1.4576294845080924,0.6484473517550784,1.9563425674267798,0.3022602510164081,-0.840908849930415,1.0385422205565893,1
-1.3254889257976052,-1.502613717303532,0.7637230741779657,1.5317110062232777,-0.8020819654835085,-0.9628881524566876,0
0.5406146287274618,-0.3568608759781798,1.1093663783861487,1.4987993845031684,1.4786966745275163,-0.9628881524566876,1
2.4264202349477086,-0.20929525231548748,1.531876274277117,0.3318472809838571,0.9004396780815082,1.0385422205565893,1
-0.9824508819249116,0.40379133241016657,4.780506083921199,0.05907707534265938,-0.20955885230697432,1.0385422205565893,0
-0.6051855517223942,-2.2704436782114223,-0.04083983987248731,-1.3332479367836823,-0.37679379097982474,-0.9628881524566876,0
0.035053313968516214,0.08402803804408492,1.5361180340931506,-0.6846794036139433,-1.3408820920511566,1.0385422205565893,0
-0.5472952754417517,-1.1359407949281086,1.0316292724266627,-0.37852671045550035,-0.2709936037198838,1.0385422205565893,0
-1.4440850786531472,0.24731230638441898,1.011766681563221,-0.8643124092007927,-1.0907925040952493,1.0385422205565893,0
0.003859544896522983,-1.040508519877783,1.9998349235823871,0.14001400758670524,-0.030705510315863074,1.0385422205565893,0
-1.0439171460587517,-0.8845424321418721,-0.4863364609568628,2.2000953933047342,1.2202756596578666,1.0385422205565893,1
0.4202809219571846,-0.3511285529876071,-0.558926624501058,1.6532011283788963,-0.9692022521404432,1.0385422205565893,0
-0.9208737348517949,-1.0540831800165391,0.24783380976407365,0.1352495840129536,0.05255660492753434,-0.9628881524566876,0
1.6323712253706248,-0.5416901024125557,-0.2627415994607072,0.7267393784546682,0.9630507711495125,-0.9628881524566876,1
-0.8010938743905011,-1.1721693891386857,0.24648770823351393,-0.7656964787166011,0.033215990268920734,-0.9628881524566876,0
-0.37719191273400804,-1.672232564401684,1.719770831872039,1.581515032530599,-0.6501482237411349,1.0385422205565893,0
0.7865177502509422,1.0052746732861884,-0.540259532313806,-1.3601158032776424,-0.17998969647548835,-0.9628881524566876,1
-1.1856036625486333,-1.2563464736164414,-0.3793558446469409,0.8845987346200327,0.9091248939027634,1.0385422205565893,0
0.1646385265557064,-0.259509418125168,0.0950317254264866,0.40481566509663214,0.07810908666940465,-0.9628881524566876,0
1.345571135277315,0.707525931280027,-0.3066892297209159,-0.7877302980416586,-0.1934010449852395,-0.9628881524566876,1
-1.4885947682576186,-0.6698770798146411,-1.6496344059943422,-0.31189279421576704,1.1795004058606784,1.0385422205565893,1
0.12097637952469938,-0.8579405689122581,-0.6321494633624019,-1.075516562110026,0.359600851694107,-0.9628881524566876,0
0.1978557544331318,0.14563498916777717,0.6521705302890308,-1.0447965481640764,-1.09711719168191,1.0385422205565893,0
0.7517238506202526,1.1201780945103754,1.558032360386028,-1.3779020581977344,0.49739742900245265,-0.9628881524566876,1
-1.1906493698205307,-1.1522260357811118,-1.1123766342763257,0.7128374415527153,0.8989612277495715,-0.9628881524566876,0
-1.259382040164724,-0.23172540881999773,-1.1160151470483686,1.2454708123667324,-1.115292412388205,1.0385422205565893,0
0.4714399885428555,-1.5974102708246394,-0.052307055275862616,-1.6864925939822621,-1.407114827592391,-0.9628881524566876,0
0.23603727471293606,-0.4646842492164303,-1.7496281725721035,2.0954872839539904,-1.0063620796428134,1.0385422205565893,0
0.18822144758775594,-0.049417141879983646,-0.5099340854390993,-0.12345933850195347,-0.28799678982382687,-0.9628881524566876,0
0.2872234153294693,-0.8837913218632323,-1.5336896644995357,0.18336780989991394,0.9791431630861379,-0.9628881524566876,0
-0.7086562907469038,-0.5244315853458723,1.470838662866273,-1.3041016818660947,-0.9126410809913854,1.0385422205565893,0
0.16954097600532983,-1.3465997521089115,-0.7973268225095457,1.3934986051653502,0.4065945997398859,1.0385422205565893,0
0.2320026428966686,-0.006324741912901949,1.8380122694611638,0.09004572701220884,-1.407114827592391,1.0385422205565893,0
-0.7395511079711584,1.0484787853716953,1.1534649228584926,1.1616335145586076,-0.008641121280963773,1.0385422205565893,1
2.0171320785083715,-1.0919096790971128,-0.6907179308345255,1.265173376669307,-0.5559213569641737,1.0385422205565893,1
0.42053462358872595,-0.6769016693703171,-1.0471948673770965,1.411721541092643,2.6570300677687824,-0.9628881524566876,1
-1.1526877247569027,0.4355038202636516,-0.2732265979453623,-0.6997405323318608,-1.3787229242665107,-0.9628881524566876,0
0.6155045626515162,1.2296946767444097,-0.18661814680003436,-0.31112209816817327,-0.20420171484148394,1.0385422205565893,1
-0.9687800253749251,-1.4137640567128344,0.2759843630062475,-0.6691999707783173,-1.380451035630069,-0.9628881524566876,0
0.7574909542354752,-0.24988619699738213,-0.8034867275707648,0.8633728536457544,-0.6701516380891657,-0.9628881524566876,0
1.1739437810407978,0.20443077965574202,0.7195136523470689,0.22886383610479108,-1.3180731970457542,-0.9628881524566876,1
-0.834261998718936,-0.18463399008225756,0.19016941069736065,1.0749304130543729,3.0162606425956358,1.0385422205565893,1
0.9528319302477534,-2.1164514175961453,-0.41295886211706395,1.1290392143167796,-0.5132042327509649,1.0385422205565893,0
0.3563743285416139,0.43394760546728134,-0.7480390437607874,-1.4585309758575336,-0.38744918371609754,-0.9628881524566876,0
0.7959188904348232,1.595845159103244,-0.2648559040515079,1.4323965042185849,-0.23139349744077853,1.0385422205565893,1
2.055630934213746,0.03369257858486857,-0.8377717309354836,0.9303765641636608,-1.0584630736709328,-0.9628881524566876,1
-0.30398990962392786,-1.0360692998631624,-0.023778336024227808,-0.4587620720429936,1.0405267874872204,1.0385422205565893,1
-0.7748062437169401,-0.5765292521847806,0.0036751598424318837,0.24685319949263362,0.5079854847341538,1.0385422205565893,0
-0.8947744578937185,1.9044180452201684,0.1863542473847908,-0.23150716647213843,0.8573960847423869,1.0385422205565893,1
-0.8299550879467288,0.8827561797875301,1.9890880319289737,0.5391196567643706,-1.1051238253306108,-0.9628881524566876,0
-0.1405957279879813,0.5837833770742242,-0.21386350081402686,-0.46070823780926046,1.150510077290231,1.0385422205565893,1
0.2817272613231952,0.28084326735160564,1.022007169209683,0.38650887066797124,0.9926553268965863,-0.9628881524566876,0
0.21513029785911386,-0.7117408229040074,0.15262044117675694,-0.04492457111659118,-0.40651931278558945,-0.9628881524566876,0
0.8015612605056374,-0.28074643148326706,-0.31619843473471315,-0.5147450350975741,0.8274993709926497,1.0385422205565893,0
-0.051571398315474186,-0.16087802343147897,-0.20086078486612544,0.07963114856418911,0.08892257462323441,-0.9628881524566876,0
1.517563832693072,0.4859229969194977,-0.1413842465395397,3.4151940379795307,-1.2782041433474978,1.0385422205565893,1
-0.32245940382590677,1.5832102311634582,0.20540940790884826,-0.7305217707832526,-0.36199996071678153,1.0385422205565893,1
3.124108026230313,1.120645663905511,-0.9562539947121685,-0.3501483214947879,-0.6165927917724926,1.0385422205565893,1
0.5822375242453167,-1.3554786130339926,-1.3456315222236448,-0.7161664487332664,-0.10562581703348681,-0.9628881524566876,0
-0.8664065927182418,0.14332628534123648,0.6147245964900784,-0.6282310995497057,0.9943851682147127,1.0385422205565893,0
-1.0512274853869357,0.6897326496784917,0.8957137821741091,0.7693283656859412,-1.2963354108083596,-0.9628881524566876,0
0.4296538043127523,0.5607791063360107,0.7186433361080312,0.6530094184772467,-0.5860680195591148,-0.9628881524566876,0
-0.28291424537196136,-0.6828599670711609,0.0750226863588007,-0.11742801030396209,-0.8669613999291099,-0.9628881524566876,0
0.6777152540083765,3.1995050722456244,0.743440349573051,1.02218432813313,-0.8376986295343294,1.0385422205565893,1
0.4199066385647266,-1.2409116736049401,0.6818172306752032,0.7431205585298128,-0.8678175932743837,1.0385422205565893,0
-0.13639837128477186,-1.0801609961718581,0.7669598426442341,-0.268234468999597,-0.12290290445853919,1.0385422205565893,0
-0.8572911369360224,0.15321211518163702,-0.8736542692675512,-1.3427424865453612,0.36920522589608895,-0.9628881524566876,0
-1.41580903878848,2.34635802115211,-1.0670415221481881,0.7858290612700598,0.17115449224200135,1.0385422205565893,1
-0.4943548888497304,-0.8676332155738917,-0.45789358382409184,0.05862471917100782,-0.0030630139866714627,-0.9628881524566876,0
0.8338044843453687,-0.3436510590324156,-0.10012404956971137,-0.08974591702353925,0.48577283011559136,1.0385422205565893,0
0.15098534700623656,1.0732985632173375,-0.3197160977442701,-0.5444563147620008,3.1616651340369155,1.0385422205565893,1
-1.197926155543,-0.10139720790569384,-1.6258284033016055,0.6862649986064909,-0.054447349623074896,-0.9628881524566876,0
0.10934098016644263,-0.4092905772691198,1.9294460535982838,0.24547101322204531,0.9944014800552464,1.0385422205565893,0
0.32767335670105563,0.5032116958423153,-0.350339603172754,-0.33800075147977887,0.9183088943829405,1.0385422205565893,0
-0.889824859320377,0.1934279656742027,0.09336673074601251,-1.1398245934442695,2.1176849179398314,1.0385422205565893,1
0.0896149727230302,1.0195421585301048,1.3146269166240432,1.0734278394720367,0.41295011811341514,-0.9628881524566876,1
-0.006501422950656402,1.3230028347022327,-1.9051450093477285,0.5265444602654902,-0.8820095722488259,1.0385422205565893,1
-1.1121918485862534,0.22923886891360123,-0.5707082402136161,0.1472633706115314,0.12367833783426006,-0.9628881524566876,0
0.29900306825389666,0.21336054301564059,-0.45654577736268953,-1.8918421011977649,0.06589928167186546,-0.9628881524566876,0
0.5127644451736543,0.13316184943061563,-0.40912789096376584,-0.14876974390472272,0.7248438214761835,1.0385422205565893,0
1.0877817728740458,0.42117850700161713,-0.25381725999637517,-0.3420579855108271,-0.9012035054369962,-0.9628881524566876,1
1.054624401025987,-0.02837706792988746,1.570311659931983,-0.6748960273878741,1.335491780262626,1.0385422205565893,1
-1.3059405740110697,-0.08421507239870656,0.6363920831152936,0.6973906997613213,-0.18501767061223479,1.0385422205565893,0
-0.9368714614450018,1.2116218485202952,0.9665086950604224,0.6518310357630303,0.755709866185195,1.0385422205565893,1
0.4641133797700936,1.591937888567694,-0.0352451109260349,0.3405435306932396,0.12888057219732926,1.0385422205565893,1
0.4627887053490373,-1.4250166709995906,-1.2976652464452418,1.0364141347498514,-0.06802437676888749,1.0385422205565893,0
0.4641265490176872,-0.0736084001094973,-1.7521010918856124,-0.9938909988466306,0.04754319723718608,-0.9628881524566876,0
4.740347889763306,-0.736570679808,-1.3914141408613816,-0.5336104360068227,0.5465605218104911,-0.9628881524566876,1
0.523548777077563,-0.3868117473729154,0.2905688392720014,-0.03743441662883767,2.417132180278078,1.0385422205565893,1
1.1475970069297123,0.3293085591246588,-0.05075745499330632,-0.6778316265861333,-1.407114827592391,-0.9628881524566876,1
0.9423410940800623,0.615855066317627,-0.28924747233272935,0.666034223387496,0.388854302324385,1.0385422205565893,0
0.6099354954701118,-0.19452191542588101,-0.43929983535010986,-0.5931409576873211,-0.14696182994055917,-0.9628881524566876,0
-0.37073856063966426,-1.7307821516219977,2.324583369159846,1.3644673737587585,-0.35682557478594623,1.0385422205565893,0
0.72671768751609,-0.9795882076150974,-0.842844061457941,-0.9252568025118341,-1.407114827592391,-0.9628881524566876,0
-0.7918199107125348,0.8675991794713244,0.930717503324572,2.5219962537207654,0.43621901321107776,-0.9628881524566876,0
-0.2957600633894399,-2.281372050150145,-0.08079894579181914,2.3705498740864788,-0.3089412908813896,-0.9628881524566876,0
-0.5305080765584449,1.2008856963717114,-0.1434792023560622,-0.20380894368622574,-0.8754130685070555,1.0385422205565893,1
0.017200176043056813,0.4554970947259968,1.2306841822483359,1.170838538758738,-0.14843384597180478,1.0385422205565893,0
2.5866766918474013,1.3522290351969495,1.5900656372918622,-0.48662043219325357,-0.4595313182109883,1.0385422205565893,1
-1.686653758299434,-0.2788070198782213,-0.3174473902710853,1.0062547365589132,-1.3322994852219106,1.0385422205565893,0
0.6476200616655429,-1.8365098984117616,0.7803354982475215,-0.2811107219315418,-0.10284576821776377,-0.9628881524566876,0
-1.4926722656054865,0.35872810138109307,0.2949940992199644,-1.1810508314166779,0.43605998958228437,-0.9628881524566876,0
-0.5180308999435479,1.3031611568277541,-0.07525350868506724,-2.0789721934358805,-0.6697849974769927,-0.9628881524566876,1
1.0944830955296014,0.8994023771519993,0.12615524404167802,-0.3674622438980259,0.07718411015608873,1.0385422205565893,1
-0.00042790709415307135,-0.7131442303609241,-0.7271759639440426,0.17202886185030106,-0.08273063076680812,-0.9628881524566876,0
-1.0570528006544928,0.003443306556472969,-0.3806969248679029,1.4058041267581456,1.0272999829245224,-0.9628881524566876,1
-0.7404059696152341,-0.5947141601805309,-0.6326018605514908,-0.07547971931818492,-0.2891131083278009,-0.9628881524566876,0
0.640407204331725,-0.8527488153135735,0.8995398377850006,0.9935785283279394,0.7069676524648137,1.0385422205565893,0
-0.7539118358726186,0.9340890305056038,-0.17732658322091735,-0.5338624279135528,-0.47727562227562303,-0.9628881524566876,0
0.1533992476803702,-1.1756063248399402,-1.2221060504232368,-0.4300024674665131,2.4317821004167786,-0.9628881524566876,1
-0.019127273341101213,-0.9179914196978896,-0.7578940216754614,1.0562815905058471,-0.5805922424791625,1.0385422205565893,0
-0.6829557091146935,-1.0976930311094546,-2.072469506209715,-1.8190121890817068,-0.7713766756009441,-0.9628881524566876,0
2.366932622374862,-1.4114553310374103,-0.5551227648894269,-0.09887291795860792,-0.28611662451110004,-0.9628881524566876,1
0.5911128999172152,0.06391840361541515,-0.04482554025246949,-0.4862054434772836,-0.8021637653408757,-0.9628881524566876,0
